"","CodeYear","X","iso2c","code","year","country","trade","gdppc","education","competitiveness","urban","id","cocscore","Country","Year","Code","aca_pres","aca_year","aca_yrsince","foia_pres","foia_year","foia_yrssince"
"1530","MCO1999",2497,"MC","MCO",1999,"Monaco",NA,NA,NA,NA,100,NA,NA,"Monaco",1999,"MCO",0,0,NA,0,0,NA
"1531","MCO2000",2498,"MC","MCO",2000,"Monaco",NA,NA,NA,NA,100,562,NA,"Monaco",2000,"MCO",0,0,NA,0,0,NA
"1532","MCO2001",2499,"MC","MCO",2001,"Monaco",NA,NA,NA,NA,100,NA,NA,"Monaco",2001,"MCO",0,0,NA,0,0,NA
"1533","MCO2002",2500,"MC","MCO",2002,"Monaco",NA,NA,NA,NA,100,778,NA,"Monaco",2002,"MCO",0,0,NA,0,0,NA
"1534","MCO2003",2501,"MC","MCO",2003,"Monaco",NA,NA,NA,NA,100,994,NA,"Monaco",2003,"MCO",0,0,NA,0,0,NA
"1535","MCO2004",2502,"MC","MCO",2004,"Monaco",NA,NA,NA,NA,100,1210,NA,"Monaco",2004,"MCO",0,0,NA,0,0,NA
"1536","MCO2005",2503,"MC","MCO",2005,"Monaco",NA,NA,NA,NA,100,1426,NA,"Monaco",2005,"MCO",0,0,NA,0,0,NA
"1537","MCO2006",2504,"MC","MCO",2006,"Monaco",NA,NA,NA,NA,100,1642,NA,"Monaco",2006,"MCO",0,0,NA,0,0,NA
"1538","MCO2007",2505,"MC","MCO",2007,"Monaco",NA,NA,NA,NA,100,1858,NA,"Monaco",2007,"MCO",0,0,NA,0,0,NA
"1539","MCO2008",2506,"MC","MCO",2008,"Monaco",NA,NA,NA,NA,100,2074,NA,"Monaco",2008,"MCO",0,0,NA,0,0,NA
"1540","MCO2009",2507,"MC","MCO",2009,"Monaco",NA,NA,NA,NA,100,2290,NA,"Monaco",2009,"MCO",0,0,NA,0,0,NA
"1541","MCO2010",2508,"MC","MCO",2010,"Monaco",NA,NA,NA,NA,100,2506,NA,"Monaco",2010,"MCO",0,0,NA,0,0,NA
"1542","MDA1996",2513,"MD","MDA",1996,"Moldova",129.1841512,9045745450,80.32251,NA,46.2,129,-0.204549059,"Moldova",1996,"MDA",0,2002,-6,0,2000,-4
"1543","MDA1997",2514,"MD","MDA",1997,"Moldova",129.0734595,9190477377,79.80442,NA,46.101,NA,NA,"Moldova",1997,"MDA",0,2002,-5,0,2000,-3
"1544","MDA1998",2515,"MD","MDA",1998,"Moldova",123.5665417,8593096352,NA,NA,46.002,345,-0.286944985,"Moldova",1998,"MDA",0,2002,-4,0,2000,-2
"1545","MDA1999",2516,"MD","MDA",1999,"Moldova",119.5061379,8300931048,82.91058,NA,45.902,NA,NA,"Moldova",1999,"MDA",0,2002,-3,0,2000,-1
"1546","MDA2000",2517,"MD","MDA",2000,"Moldova",125.2099255,8475250623,81.59142,NA,45.803,561,-0.536236286,"Moldova",2000,"MDA",0,2002,-2,1,2000,0
"1547","MDA2001",2518,"MD","MDA",2001,"Moldova",123.3884783,8992240914,81.46826,NA,45.704,NA,NA,"Moldova",2001,"MDA",0,2002,-1,1,2000,1
"1548","MDA2002",2519,"MD","MDA",2002,"Moldova",130.674345,9693635715,83.44441,NA,45.605,777,-0.945505857,"Moldova",2002,"MDA",1,2002,0,1,2000,2
"1549","MDA2003",2520,"MD","MDA",2003,"Moldova",140.7278417,10333415714,85.07275,NA,45.506,993,-0.824775457,"Moldova",2003,"MDA",1,2002,1,1,2000,3
"1550","MDA2004",2521,"MD","MDA",2004,"Moldova",132.707191,11099128275,86.88434,NA,45.407,1209,-0.990034521,"Moldova",2004,"MDA",1,2002,2,1,2000,4
"1551","MDA2005",2522,"MD","MDA",2005,"Moldova",142.816056,11930138274,88.06252,234,45.308,1425,-0.638852239,"Moldova",2005,"MDA",1,2002,3,1,2000,5
"1552","MDA2006",2523,"MD","MDA",2006,"Moldova",137.1536391,12502608581,89.32212,232,45.209,1641,-0.575938344,"Moldova",2006,"MDA",1,2002,4,1,2000,6
"1553","MDA2007",2524,"MD","MDA",2007,"Moldova",144.5933077,12886181552,88.55391,234,45.11,1857,-0.6015926,"Moldova",2007,"MDA",1,2002,5,1,2000,7
"1554","MDA2008",2525,"MD","MDA",2008,"Moldova",134.4225734,13886773757,88.23476,234,45.011,2073,-0.567702532,"Moldova",2008,"MDA",1,2002,6,1,2000,8
"1555","MDA2009",2526,"MD","MDA",2009,"Moldova",110.3633269,13055014354,88.59664,228,44.936,2289,-0.66460216,"Moldova",2009,"MDA",1,2002,7,1,2000,9
"1556","MDA2010",2527,"MD","MDA",2010,"Moldova",117.7704302,13981146440,87.98113,228,44.886,2505,-0.686007559,"Moldova",2010,"MDA",1,2002,8,1,2000,10
"1557","MDG1996",2570,"MG","MDG",1996,"Madagascar",46.49672005,19268360118,NA,NA,26.058,117,0.207123429,"Madagascar",1996,"MDG",0,2003,-7,0,0,NA
"1558","MDG1997",2571,"MG","MDG",1997,"Madagascar",51.82613662,19980035575,NA,NA,26.321,NA,NA,"Madagascar",1997,"MDG",0,2003,-6,0,0,NA
"1559","MDG1998",2572,"MG","MDG",1998,"Madagascar",50.79799663,20765717795,NA,NA,26.586,333,-0.54761523,"Madagascar",1998,"MDG",0,2003,-5,0,0,NA
"1560","MDG1999",2573,"MG","MDG",1999,"Madagascar",56.67500809,21733216613,NA,NA,26.853,NA,NA,"Madagascar",1999,"MDG",0,2003,-4,0,0,NA
"1561","MDG2000",2574,"MG","MDG",2000,"Madagascar",68.68443533,22767731872,NA,NA,27.121,549,-0.133932739,"Madagascar",2000,"MDG",0,2003,-3,0,0,NA
"1562","MDG2001",2575,"MG","MDG",2001,"Madagascar",61.37074193,24137853997,NA,NA,27.391,NA,NA,"Madagascar",2001,"MDG",0,2003,-2,0,0,NA
"1563","MDG2002",2576,"MG","MDG",2002,"Madagascar",38.58222494,21078673520,NA,NA,27.663,765,0.05839045,"Madagascar",2002,"MDG",0,2003,-1,0,0,NA
"1564","MDG2003",2577,"MG","MDG",2003,"Madagascar",55.15923812,23141198987,NA,NA,27.936,981,0.061684918,"Madagascar",2003,"MDG",1,2003,0,0,0,NA
"1565","MDG2004",2578,"MG","MDG",2004,"Madagascar",80.12032439,24357732652,NA,NA,28.211,1197,-0.118872143,"Madagascar",2004,"MDG",1,2003,1,0,0,NA
"1566","MDG2005",2579,"MG","MDG",2005,"Madagascar",73.76518213,25478894720,21.14828,400,28.814,1413,0.095425464,"Madagascar",2005,"MDG",1,2003,2,0,0,NA
"1567","MDG2006",2580,"MG","MDG",2006,"Madagascar",75.4970994,26758599470,23.89173,304,29.425,1629,-0.119608432,"Madagascar",2006,"MDG",1,2003,3,0,0,NA
"1568","MDG2007",2581,"MG","MDG",2007,"Madagascar",82.39079788,28428490862,26.47831,238,30.043,1845,-0.099298634,"Madagascar",2007,"MDG",1,2003,4,0,0,NA
"1569","MDG2008",2582,"MG","MDG",2008,"Madagascar",83.44980417,30455019682,29.04219,238,30.67,2061,-0.159710124,"Madagascar",2008,"MDG",1,2003,5,0,0,NA
"1570","MDG2009",2583,"MG","MDG",2009,"Madagascar",73.99667599,29232597652,30.38512,201,31.298,2277,-0.192414686,"Madagascar",2009,"MDG",1,2003,6,0,0,NA
"1571","MDG2010",2584,"MG","MDG",2010,"Madagascar",68.02269417,29309511790,NA,201,31.929,2493,-0.274230748,"Madagascar",2010,"MDG",1,2003,7,0,0,NA
"1572","MDV1996",2795,"MV","MDV",1996,"Maldives",164.8085267,NA,56.01569,NA,26.008,120,0.44343102,"Maldives",1996,"MDV",0,2000,-4,0,0,NA
"1573","MDV1997",2796,"MV","MDV",1997,"Maldives",169.6779567,NA,64.81193,NA,26.379,NA,NA,"Maldives",1997,"MDV",0,2000,-3,0,0,NA
"1574","MDV1998",2797,"MV","MDV",1998,"Maldives",168.2118863,NA,34.1794,NA,26.755,336,-0.057250541,"Maldives",1998,"MDV",0,2000,-2,0,0,NA
"1575","MDV1999",2798,"MV","MDV",1999,"Maldives",170.4314081,NA,39.88822,NA,27.134,NA,NA,"Maldives",1999,"MDV",0,2000,-1,0,0,NA
"1576","MDV2000",2799,"MV","MDV",2000,"Maldives",161.0911539,NA,51.27351,NA,27.706,552,-0.290140361,"Maldives",2000,"MDV",1,2000,0,0,0,NA
"1577","MDV2001",2800,"MV","MDV",2001,"Maldives",104.0811656,2036041102,61.42076,NA,28.859,NA,NA,"Maldives",2001,"MDV",1,2000,1,0,0,NA
"1578","MDV2002",2801,"MV","MDV",2002,"Maldives",104.4252179,2152782490,62.19046,NA,30.042,768,-0.158155397,"Maldives",2002,"MDV",1,2000,2,0,0,NA
"1579","MDV2003",2802,"MV","MDV",2003,"Maldives",107.1912899,2458078626,69.42807,NA,31.252,984,0.052515104,"Maldives",2003,"MDV",1,2000,3,0,0,NA
"1580","MDV2004",2803,"MV","MDV",2004,"Maldives",117.3525541,2804669342,69.8194,NA,32.49,1200,-0.171928987,"Maldives",2004,"MDV",1,2000,4,0,0,NA
"1581","MDV2005",2804,"MV","MDV",2005,"Maldives",120.8286318,2563354181,NA,0,33.75,1416,-0.299386352,"Maldives",2005,"MDV",1,2000,5,0,0,NA
"1582","MDV2006",2805,"MV","MDV",2006,"Maldives",123.6587826,3092797703,NA,0,35.034,1632,-0.53108263,"Maldives",2006,"MDV",1,2000,6,0,0,NA
"1583","MDV2007",2806,"MV","MDV",2007,"Maldives",197.5275039,3426537865,NA,0,36.303,1848,-0.833435833,"Maldives",2007,"MDV",1,2000,7,0,0,NA
"1584","MDV2008",2807,"MV","MDV",2008,"Maldives",191.4414682,3854058640,NA,0,37.553,2064,-0.869367957,"Maldives",2008,"MDV",1,2000,8,0,0,NA
"1585","MDV2009",2808,"MV","MDV",2009,"Maldives",147.8883513,3641644551,NA,0,38.781,2280,-0.681396484,"Maldives",2009,"MDV",1,2000,9,0,0,NA
"1586","MDV2010",2809,"MV","MDV",2010,"Maldives",159.3904815,3858783921,NA,0,39.984,2496,-0.52621603,"Maldives",2010,"MDV",1,2000,10,0,0,NA
"1587","MEX1996",2833,"MX","MEX",1996,"Mexico",50.72412577,1.26e+12,59.40044,NA,73.67,127,-0.446941614,"Mexico",1996,"MEX",0,2003,-7,0,2003,-7
"1588","MEX1997",2834,"MX","MEX",1997,"Mexico",49.32015831,1.35e+12,61.84128,NA,73.929,NA,NA,"Mexico",1997,"MEX",0,2003,-6,0,2003,-6
"1589","MEX1998",2835,"MX","MEX",1998,"Mexico",51.77609803,1.41e+12,65.41217,NA,74.186,343,-0.381135315,"Mexico",1998,"MEX",0,2003,-5,0,2003,-5
"1590","MEX1999",2836,"MX","MEX",1999,"Mexico",51.2689011,1.45e+12,67.47894,NA,74.441,NA,NA,"Mexico",1999,"MEX",0,2003,-4,0,2003,-4
"1591","MEX2000",2837,"MX","MEX",2000,"Mexico",53.13105126,1.53e+12,69.91109,NA,74.722,559,-0.237514794,"Mexico",2000,"MEX",0,2003,-3,0,2003,-3
"1592","MEX2001",2838,"MX","MEX",2001,"Mexico",48.52804694,1.52e+12,71.46404,NA,75.045,NA,NA,"Mexico",2001,"MEX",0,2003,-2,0,2003,-2
"1593","MEX2002",2839,"MX","MEX",2002,"Mexico",48.37108358,1.52e+12,73.81749,NA,75.365,775,-0.200128183,"Mexico",2002,"MEX",0,2003,-1,0,2003,-1
"1594","MEX2003",2840,"MX","MEX",2003,"Mexico",51.23527043,1.54e+12,77.30063,NA,75.682,991,-0.152107045,"Mexico",2003,"MEX",1,2003,0,1,2003,0
"1595","MEX2004",2841,"MX","MEX",2004,"Mexico",54.22641286,1.61e+12,78.55181,NA,75.997,1207,-0.288712353,"Mexico",2004,"MEX",1,2003,1,1,2003,1
"1596","MEX2005",2842,"MX","MEX",2005,"Mexico",54.57644624,1.66e+12,79.23291,NA,76.308,1423,-0.280319989,"Mexico",2005,"MEX",1,2003,2,1,2003,2
"1597","MEX2006",2843,"MX","MEX",2006,"Mexico",56.45509563,1.74e+12,80.90894,NA,76.617,1639,-0.242696375,"Mexico",2006,"MEX",1,2003,3,1,2003,3
"1598","MEX2007",2844,"MX","MEX",2007,"Mexico",57.08372971,1.79e+12,81.81571,NA,76.923,1855,-0.260690004,"Mexico",2007,"MEX",1,2003,4,1,2003,4
"1599","MEX2008",2845,"MX","MEX",2008,"Mexico",58.07108617,1.82e+12,83.25813,NA,77.227,2071,-0.241549104,"Mexico",2008,"MEX",1,2003,5,1,2003,5
"1600","MEX2009",2846,"MX","MEX",2009,"Mexico",56.13388202,1.73e+12,82.57072,NA,77.527,2287,-0.301074058,"Mexico",2009,"MEX",1,2003,6,1,2003,6
"1601","MEX2010",2847,"MX","MEX",2010,"Mexico",61.01637647,1.82e+12,83.18589,NA,77.825,2503,-0.370289624,"Mexico",2010,"MEX",1,2003,7,1,2003,7
"1602","MHL1996",2589,"MH","MHL",1996,"Marshall Islands",NA,166913378.3,NA,NA,67.058,123,NA,"Marshall Islands",1996,"MHL",0,0,NA,0,0,NA
"1603","MHL1997",2590,"MH","MHL",1997,"Marshall Islands",NA,156154767.6,NA,NA,67.385,NA,NA,"Marshall Islands",1997,"MHL",0,0,NA,0,0,NA
"1604","MHL1998",2591,"MH","MHL",1998,"Marshall Islands",NA,151713311.9,NA,NA,67.712,339,-0.581803143,"Marshall Islands",1998,"MHL",0,0,NA,0,0,NA
"1605","MHL1999",2592,"MH","MHL",1999,"Marshall Islands",NA,148076518.5,67.76248,NA,68.037,NA,NA,"Marshall Islands",1999,"MHL",0,0,NA,0,0,NA
"1606","MHL2000",2593,"MH","MHL",2000,"Marshall Islands",NA,156799226.5,NA,NA,68.358,555,-0.534224868,"Marshall Islands",2000,"MHL",0,0,NA,0,0,NA
"1607","MHL2001",2594,"MH","MHL",2001,"Marshall Islands",NA,165208965,NA,NA,68.674,NA,NA,"Marshall Islands",2001,"MHL",0,0,NA,0,0,NA
"1608","MHL2002",2595,"MH","MHL",2002,"Marshall Islands",NA,169530670.7,73.00621,NA,68.987,771,-0.839478314,"Marshall Islands",2002,"MHL",0,0,NA,0,0,NA
"1609","MHL2003",2596,"MH","MHL",2003,"Marshall Islands",NA,169818983,71.25601,NA,69.296,987,-0.841138721,"Marshall Islands",2003,"MHL",0,0,NA,0,0,NA
"1610","MHL2004",2597,"MH","MHL",2004,"Marshall Islands",NA,169724882.1,77.61551,NA,69.6,1203,-0.567208707,"Marshall Islands",2004,"MHL",0,0,NA,0,0,NA
"1611","MHL2005",2598,"MH","MHL",2005,"Marshall Islands",NA,174392716.9,75.68345,128,69.901,1419,-0.437188953,"Marshall Islands",2005,"MHL",0,0,NA,0,0,NA
"1612","MHL2006",2599,"MH","MHL",2006,"Marshall Islands",NA,177747137.4,83.98248,128,70.197,1635,-0.528770149,"Marshall Islands",2006,"MHL",0,0,NA,0,0,NA
"1613","MHL2007",2600,"MH","MHL",2007,"Marshall Islands",NA,184388769,93.11481,128,70.49,1851,-0.569645286,"Marshall Islands",2007,"MHL",0,0,NA,0,0,NA
"1614","MHL2008",2601,"MH","MHL",2008,"Marshall Islands",NA,180904367.4,100.71429,128,70.778,2067,-0.567668915,"Marshall Islands",2008,"MHL",0,0,NA,0,0,NA
"1615","MHL2009",2602,"MH","MHL",2009,"Marshall Islands",NA,176631372.7,102.89256,128,71.062,2283,-0.345676214,"Marshall Islands",2009,"MHL",0,0,NA,0,0,NA
"1616","MHL2010",2603,"MH","MHL",2010,"Marshall Islands",NA,183889503.8,NA,128,71.343,2499,-0.328026444,"Marshall Islands",2010,"MHL",0,0,NA,0,0,NA
"1617","MKD1996",2608,"MK","MKD",1996,"Macedonia",66.69723924,15324673017,77.98555,NA,59.38,116,-0.964424312,"Macedonia",1996,"MKD",0,2002,-6,0,2006,-10
"1618","MKD1997",2609,"MK","MKD",1997,"Macedonia",88.16201818,15545345449,78.91079,NA,59.172,NA,NA,"Macedonia",1997,"MKD",0,2002,-5,0,2006,-9
"1619","MKD1998",2610,"MK","MKD",1998,"Macedonia",97.29195818,16070581573,80.20512,NA,58.965,332,-0.66946739,"Macedonia",1998,"MKD",0,2002,-4,0,2006,-8
"1620","MKD1999",2611,"MK","MKD",1999,"Macedonia",94.32551423,16767888595,81.39286,NA,58.757,NA,NA,"Macedonia",1999,"MKD",0,2002,-3,0,2006,-7
"1621","MKD2000",2612,"MK","MKD",2000,"Macedonia",80.16014736,17530682615,82.86734,NA,58.548,548,-0.664000332,"Macedonia",2000,"MKD",0,2002,-2,0,2006,-6
"1622","MKD2001",2613,"MK","MKD",2001,"Macedonia",71.47781436,16992973513,83.49443,NA,58.339,NA,NA,"Macedonia",2001,"MKD",0,2002,-1,0,2006,-5
"1623","MKD2002",2614,"MK","MKD",2002,"Macedonia",71.5338714,17246853410,83.15183,NA,58.13,764,-0.880898118,"Macedonia",2002,"MKD",1,2002,0,0,2006,-4
"1624","MKD2003",2615,"MK","MKD",2003,"Macedonia",71.06932049,17630116819,84.25034,NA,57.921,980,-0.664695382,"Macedonia",2003,"MKD",1,2002,1,0,2006,-3
"1625","MKD2004",2616,"MK","MKD",2004,"Macedonia",80.87012885,18454223999,84.39499,NA,57.711,1196,-0.493725568,"Macedonia",2004,"MKD",1,2002,2,0,2006,-2
"1626","MKD2005",2617,"MK","MKD",2005,"Macedonia",85.84100348,19325886669,84.88422,192,57.527,1412,-0.444160342,"Macedonia",2005,"MKD",1,2002,3,0,2006,-1
"1627","MKD2006",2618,"MK","MKD",2006,"Macedonia",92.55166647,20318662329,NA,192,57.369,1628,-0.366940081,"Macedonia",2006,"MKD",1,2002,4,1,2006,0
"1628","MKD2007",2619,"MK","MKD",2007,"Macedonia",106.0932342,21633988265,84.71355,192,57.236,1844,-0.35207057,"Macedonia",2007,"MKD",1,2002,5,1,2006,1
"1629","MKD2008",2620,"MK","MKD",2008,"Macedonia",111.5700547,22817737748,83.85803,150,57.129,2060,-0.16632539,"Macedonia",2008,"MKD",1,2002,6,1,2006,2
"1630","MKD2009",2621,"MK","MKD",2009,"Macedonia",87.17699495,22735909726,82.9997,150,57.047,2276,-0.104918726,"Macedonia",2009,"MKD",1,2002,7,1,2006,3
"1631","MKD2010",2622,"MK","MKD",2010,"Macedonia",97.88106912,23499554393,83.50296,119,56.992,2492,-0.057371214,"Macedonia",2010,"MKD",1,2002,8,1,2006,4
"1632","MLI1996",2627,"ML","MLI",1996,"Mali",52.4944214,11627060058,11.19769,NA,25.975,121,-0.441928476,"Mali",1996,"MLI",0,2007,-11,0,0,NA
"1633","MLI1997",2628,"ML","MLI",1997,"Mali",57.03742204,12188533618,12.19094,NA,26.434,NA,NA,"Mali",1997,"MLI",0,2007,-10,0,0,NA
"1634","MLI1998",2629,"ML","MLI",1998,"Mali",50.17835001,13111408874,13.2584,NA,26.948,337,-0.633749962,"Mali",1998,"MLI",0,2007,-9,0,0,NA
"1635","MLI1999",2630,"ML","MLI",1999,"Mali",50.89180259,13858882906,14.9773,NA,27.646,NA,NA,"Mali",1999,"MLI",0,2007,-8,0,0,NA
"1636","MLI2000",2631,"ML","MLI",2000,"Mali",55.51835723,13404902123,17.29712,NA,28.356,553,-0.664683163,"Mali",2000,"MLI",0,2007,-7,0,0,NA
"1637","MLI2001",2632,"ML","MLI",2001,"Mali",60.36563317,14993965396,NA,NA,29.075,NA,NA,"Mali",2001,"MLI",0,2007,-6,0,0,NA
"1638","MLI2002",2633,"ML","MLI",2002,"Mali",60.32171488,15641058953,NA,NA,29.806,769,-0.531650782,"Mali",2002,"MLI",0,2007,-5,0,0,NA
"1639","MLI2003",2634,"ML","MLI",2003,"Mali",62.12594179,16832548624,21.90997,NA,30.547,985,-0.540180147,"Mali",2003,"MLI",0,2007,-4,0,0,NA
"1640","MLI2004",2635,"ML","MLI",2004,"Mali",57.04765457,17211448698,23.74902,NA,31.3,1201,-0.497073233,"Mali",2004,"MLI",0,2007,-3,0,0,NA
"1641","MLI2005",2636,"ML","MLI",2005,"Mali",57.94429285,18267003975,25.55252,270,32.06,1417,-0.400432169,"Mali",2005,"MLI",0,2007,-2,0,0,NA
"1642","MLI2006",2637,"ML","MLI",2006,"Mali",62.81260317,19226269397,27.38697,270,32.832,1633,-0.405284077,"Mali",2006,"MLI",0,2007,-1,0,0,NA
"1643","MLI2007",2638,"ML","MLI",2007,"Mali",61.83355642,20052453122,29.93598,270,33.612,1849,-0.335154325,"Mali",2007,"MLI",1,2007,0,0,0,NA
"1644","MLI2008",2639,"ML","MLI",2008,"Mali",47.35886078,21050899143,33.3058,270,34.403,2065,-0.455023825,"Mali",2008,"MLI",1,2007,1,0,0,NA
"1645","MLI2009",2640,"ML","MLI",2009,"Mali",43.97457042,21990359149,36.19912,270,35.2,2281,-0.635681331,"Mali",2009,"MLI",1,2007,2,0,0,NA
"1646","MLI2010",2641,"ML","MLI",2010,"Mali",46.17308712,23269074731,38.77258,270,35.996,2497,-0.650766671,"Mali",2010,"MLI",1,2007,3,0,0,NA
"1647","MLT1996",2757,"MT","MLT",1996,"Malta",167.8851768,7965375795,87.05935,NA,91.181,122,0.538749278,"Malta",1996,"MLT",1,1988,8,0,0,NA
"1648","MLT1997",2758,"MT","MLT",1997,"Malta",160.4646891,8384113912,88.84962,NA,91.492,NA,NA,"Malta",1997,"MLT",1,1988,9,0,0,NA
"1649","MLT1998",2759,"MT","MLT",1998,"Malta",163.2107217,8813850320,90.00605,NA,91.793,338,0.57768023,"Malta",1998,"MLT",1,1988,10,0,0,NA
"1650","MLT1999",2760,"MT","MLT",1999,"Malta",171.0564001,9229861643,89.55371,NA,92.085,NA,NA,"Malta",1999,"MLT",1,1988,11,0,0,NA
"1651","MLT2000",2761,"MT","MLT",2000,"Malta",188.9774697,9854741164,90.75677,NA,92.368,554,0.989144683,"Malta",2000,"MLT",1,1988,12,0,0,NA
"1652","MLT2001",2762,"MT","MLT",2001,"Malta",163.0670335,9702003656,90.23934,NA,92.641,NA,NA,"Malta",2001,"MLT",1,1988,13,0,0,NA
"1653","MLT2002",2763,"MT","MLT",2002,"Malta",162.3427202,9974784063,90.53794,NA,92.905,770,0.78632164,"Malta",2002,"MLT",1,1988,14,0,0,NA
"1654","MLT2003",2764,"MT","MLT",2003,"Malta",157.3654611,9987959503,92.68134,NA,93.16,986,0.976158261,"Malta",2003,"MLT",1,1988,15,0,0,NA
"1655","MLT2004",2765,"MT","MLT",2004,"Malta",159.0125582,9937697639,104.37932,NA,93.407,1202,0.931967497,"Malta",2004,"MLT",1,1988,16,0,0,NA
"1656","MLT2005",2766,"MT","MLT",2005,"Malta",156.7217471,10301974157,102.35423,NA,93.645,1418,0.861208856,"Malta",2005,"MLT",1,1988,17,0,0,NA
"1657","MLT2006",2767,"MT","MLT",2006,"Malta",177.5077845,10531080419,99.07733,NA,93.875,1634,1.045895457,"Malta",2006,"MLT",1,1988,18,0,0,NA
"1658","MLT2007",2768,"MT","MLT",2007,"Malta",180.7941193,10981729266,100.89894,NA,94.092,1850,1.061861873,"Malta",2007,"MLT",1,1988,19,0,0,NA
"1659","MLT2008",2769,"MT","MLT",2008,"Malta",177.0591459,11410016708,99.66492,NA,94.295,2066,1.044176221,"Malta",2008,"MLT",1,1988,20,0,0,NA
"1660","MLT2009",2770,"MT","MLT",2009,"Malta",157.7877639,11090536240,NA,NA,94.486,2282,0.834357977,"Malta",2009,"MLT",1,1988,21,0,0,NA
"1661","MLT2010",2771,"MT","MLT",2010,"Malta",172.9496893,11567429298,98.43982,NA,94.665,2498,0.855002582,"Malta",2010,"MLT",1,1988,22,0,0,NA
"1662","MMR1996",2646,"MM","MMR",1996,"Myanmar",2.180231824,NA,NA,NA,25.773,135,-1.405603528,"Myanmar",1996,"MMR",NA,NA,NA,0,0,NA
"1663","MMR1997",2647,"MM","MMR",1997,"Myanmar",1.859118596,NA,NA,NA,26.042,NA,NA,"Myanmar",1997,"MMR",NA,NA,NA,0,0,NA
"1664","MMR1998",2648,"MM","MMR",1998,"Myanmar",1.46598036,NA,NA,NA,26.33,351,-1.165225863,"Myanmar",1998,"MMR",NA,NA,NA,0,0,NA
"1665","MMR1999",2649,"MM","MMR",1999,"Myanmar",1.064136747,NA,32.50808,NA,26.639,NA,NA,"Myanmar",1999,"MMR",NA,NA,NA,0,0,NA
"1666","MMR2000",2650,"MM","MMR",2000,"Myanmar",1.084602267,NA,36.30308,NA,26.968,567,-1.309139848,"Myanmar",2000,"MMR",NA,NA,NA,0,0,NA
"1667","MMR2001",2651,"MM","MMR",2001,"Myanmar",0.978674765,NA,37.39167,NA,27.318,NA,NA,"Myanmar",2001,"MMR",NA,NA,NA,0,0,NA
"1668","MMR2002",2652,"MM","MMR",2002,"Myanmar",0.619794125,NA,39.22495,NA,27.689,783,-1.210738778,"Myanmar",2002,"MMR",NA,NA,NA,0,0,NA
"1669","MMR2003",2653,"MM","MMR",2003,"Myanmar",0.356594134,NA,39.98308,NA,28.081,999,-1.457959533,"Myanmar",2003,"MMR",NA,NA,NA,0,0,NA
"1670","MMR2004",2654,"MM","MMR",2004,"Myanmar",0.308802944,NA,43.20439,NA,28.495,1215,-1.672928929,"Myanmar",2004,"MMR",NA,NA,NA,0,0,NA
"1671","MMR2005",2655,"MM","MMR",2005,"Myanmar",NA,NA,44.30968,NA,28.93,1431,-1.556939602,"Myanmar",2005,"MMR",NA,NA,NA,0,0,NA
"1672","MMR2006",2656,"MM","MMR",2006,"Myanmar",NA,NA,46.2939,NA,29.386,1647,-1.72913909,"Myanmar",2006,"MMR",NA,NA,NA,0,0,NA
"1673","MMR2007",2657,"MM","MMR",2007,"Myanmar",NA,NA,46.25931,NA,29.865,1863,-1.565262675,"Myanmar",2007,"MMR",NA,NA,NA,0,0,NA
"1674","MMR2008",2658,"MM","MMR",2008,"Myanmar",NA,NA,48.58456,NA,30.363,2079,-1.561279535,"Myanmar",2008,"MMR",NA,NA,NA,0,0,NA
"1675","MMR2009",2659,"MM","MMR",2009,"Myanmar",NA,NA,47.96503,NA,30.881,2295,-1.66808331,"Myanmar",2009,"MMR",NA,NA,NA,0,0,NA
"1676","MMR2010",2660,"MM","MMR",2010,"Myanmar",NA,NA,48.14157,NA,31.405,2511,-1.68283093,"Myanmar",2010,"MMR",NA,NA,NA,0,0,NA
"1677","MNE1996",2532,"ME","MNE",1996,"Montenegro",NA,NA,NA,NA,54.412,132,NA,"Montenegro",1996,"MNE",0,2001,-5,0,2005,-9
"1678","MNE1997",2533,"ME","MNE",1997,"Montenegro",NA,6109875523,NA,NA,55.451,NA,NA,"Montenegro",1997,"MNE",0,2001,-4,0,2005,-8
"1679","MNE1998",2534,"ME","MNE",1998,"Montenegro",NA,6409259606,NA,NA,56.488,348,NA,"Montenegro",1998,"MNE",0,2001,-3,0,2005,-7
"1680","MNE1999",2535,"ME","MNE",1999,"Montenegro",NA,5806789362,NA,NA,57.518,NA,NA,"Montenegro",1999,"MNE",0,2001,-2,0,2005,-6
"1681","MNE2000",2536,"ME","MNE",2000,"Montenegro",87.92520214,5986799682,NA,NA,58.544,564,NA,"Montenegro",2000,"MNE",0,2001,-1,0,2005,-5
"1682","MNE2001",2537,"ME","MNE",2001,"Montenegro",100.4101614,6052654540,NA,NA,59.559,NA,NA,"Montenegro",2001,"MNE",1,2001,0,0,2005,-4
"1683","MNE2002",2538,"ME","MNE",2002,"Montenegro",95.24709948,6167654908,NA,NA,60.568,780,NA,"Montenegro",2002,"MNE",1,2001,1,0,2005,-3
"1684","MNE2003",2539,"ME","MNE",2003,"Montenegro",77.59982783,6321846182,92.92645,NA,61.568,996,-0.505088568,"Montenegro",2003,"MNE",1,2001,2,0,2005,-2
"1685","MNE2004",2540,"ME","MNE",2004,"Montenegro",100.1086358,6600007639,93.40148,NA,62.02,1212,-0.576562226,"Montenegro",2004,"MNE",1,2001,3,0,2005,-1
